img_path,phase,cell_line,cell_line_sex,passage,treatment,treatment_raw,magnification,flask_size,o2_percent,seeding_density,microscope,image_date,extension,study_part,percent_oxygen,treatment_norm,time_point_x,sample_id,time_point_y,pdl,pdl_norm,pdl_bin,percent_lifespan,clinical_condition,donor_age,cell_type,days_grown,telomere_length,mtdna_cn,cell_size,cell_volume,seahorse_respiration,seahorse_ecar,rnaseq_id,methylation_basename,clock_horvath1,clock_phenoage,clock_grimage,clock_mitotic,clock_dnamtl,clock_dnamsen,clock_dunedin,has_image,has_pdl,has_rna,has_methylation,has_telomere,has_mtdna,n_modalities,unmatched_reason,rna_geo_sample_id,rna_title,rna_source_name,rna_organism,rna_geo_accession,rna_char_study_sample_id,rna_char_cell_line_group,rna_char_unique_variable_name,rna_char_cell_line,rna_char_inhouse_cell_line_name,rna_char_cell_type,rna_char_sex,rna_char_clinical_condition,rna_char_donor_age,rna_char_study_part,rna_char_replicate_line,rna_char_treatments,rna_char_percent_oxygen,rna_char_date_of_passage,rna_char_time_of_passage,rna_char_pre_designated_time_point_udays,rna_char_passage,rna_char_pre_study_passages_udivisions,rna_char_days_grown_udays,rna_char_days_per_passage_udays,rna_char_cells_plated_umillioncells,rna_char_cells_counted_with_dead_umillioncells,rna_char_divisions_per_passage_udoublings,rna_char_population_doublings_utotal_divisions,rna_char_population_doubling_time_uhours_per_division,rna_char_rnaseq_well_position,rna_char_rnaseq_count_uread_transcripts,rna_char_rnaseq_yield,rna_char_rnaseq_quality,rna_char_rnaseq_base_30,rna_char_rnaseq_rin,rna_char_rnaseq_rnatotal_ng,rna_char_rnaseq_dv200,rna_char_rnaseq_dna_ng,rna_supplementary_files,rna_char_notes,meth_geo_sample_id,meth_title,meth_source_name,meth_organism,meth_geo_accession,meth_char_study_sample_id,meth_char_cell_line_group,meth_char_unique_variable_name,meth_char_cell_line_inhouse,meth_char_cell_line,meth_char_cell_type,meth_char_sex,meth_char_clinical_condition,meth_char_donor_age,meth_char_study_part,meth_char_replicate_line,meth_char_treatments,meth_char_percent_oxygen,meth_char_date_of_collection,meth_char_time_of_day,meth_char_pre_designated_time_point_udays,meth_char_passage,meth_char_pre_study_passages_udivisions,meth_char_days_grown_udays,meth_char_days_after_treatment_udays,meth_char_days_per_passage_udays,meth_char_cells_plated_umillioncells,meth_char_cells_counted_with_dead_umillioncells,meth_char_divisions_per_passage_udoublings,meth_char_population_doublings_utotal_divisions,meth_char_population_doubling_time_uhours_per_division,meth_char_dneasy_batch,meth_char_sample_plate,meth_char_slide,meth_char_array,meth_char_well,meth_supplementary_files,meth_char_notes,fold,fold_role
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Mod, P6, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB12,,6,Oligomycin,Mod,10,175.0,,500kcells,,,.jpg,2,21,Oligomycin,,897.0,,14.73,0.2151935719471849,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,27.515,10907.05,9.96,36.81,151.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435741,HC1_sp2_Normal_Oligomycin_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,897.0,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,3.90525,2.965414907,14.72824033,39.45484988,16.0,25485249.0,7646.0,35.46,89.5,10.0,1922.76,84.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, ctrl, P6, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB12,,6,Control,ctrl,20,175.0,,500kcells,,,.jpg,2,21,Control,,318.0,,15.22,0.22235208180829288,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,1.12,342.19,26.965,10265.97,54.42,10.79,21.0,203784950092_R03C01,29.22,15.14,44.04,59.23,5.43,-2.67,0.668920726,True,True,True,True,True,True,4,matched,GSM5435611,HC1_sp2_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,318.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,5.4843,3.455307491,15.21813292,33.86095168,3.0,40359121.0,12108.0,35.54,92.11,9.9,1187.2,82.16,0.0,,,GSM5435178,Methylation_HC1_sp2_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,318.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p6,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,4.875,0.5,5.4843,3.455307491,15.21813292,33.86095168,5.0,WG6994408-MSA4,203784950092.0,R03C01,C01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435178/suppl/GSM5435178_203784950092_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435178/suppl/GSM5435178_203784950092_R03C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB7, DEX, P10, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB7,,10,DEX,DEX,10,175.0,,500kcells,,,.jpg,2,21,DEX,,645.0,,11.93,0.32506811988215073,early,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),21.13,,,25.195,8374.17,27.95,30.82,58.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435648,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,645.0,SURF1_2_sp2_SURF1_Mutation_DEX_ox21,SURF1_2_sp2_SURF1_Mutation_DEX_ox21_p10,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11.0,2.0,0.0,DEX,21.0,2018-08-29,15:00,,10.0,5.0,21.125,4.875,0.5,3.366,2.751035177,11.92985075,42.52944528,6.0,40405558.0,12122.0,35.64,92.63,9.8,1250.48,82.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Mod, P6, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB12,,6,Oligomycin,Mod,20,175.0,,500kcells,,,.jpg,2,21,Oligomycin,,897.0,,14.73,0.2151935719471849,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,27.515,10907.05,9.96,36.81,151.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435741,HC1_sp2_Normal_Oligomycin_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,897.0,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,3.90525,2.965414907,14.72824033,39.45484988,16.0,25485249.0,7646.0,35.46,89.5,10.0,1922.76,84.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, ctrl, P6, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB12,,6,Control,ctrl,10,175.0,,500kcells,,,.jpg,2,21,Control,,318.0,,15.22,0.22235208180829288,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,1.12,342.19,26.965,10265.97,54.42,10.79,21.0,203784950092_R03C01,29.22,15.14,44.04,59.23,5.43,-2.67,0.668920726,True,True,True,True,True,True,4,matched,GSM5435611,HC1_sp2_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,318.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,5.4843,3.455307491,15.21813292,33.86095168,3.0,40359121.0,12108.0,35.54,92.11,9.9,1187.2,82.16,0.0,,,GSM5435178,Methylation_HC1_sp2_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,318.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p6,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,4.875,0.5,5.4843,3.455307491,15.21813292,33.86095168,5.0,WG6994408-MSA4,203784950092.0,R03C01,C01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435178/suppl/GSM5435178_203784950092_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435178/suppl/GSM5435178_203784950092_R03C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Oligo, P6, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB12,,6,Oligomycin,Oligo,10,175.0,,500kcells,,,.jpg,2,21,Oligomycin,,897.0,,14.73,0.2151935719471849,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,27.515,10907.05,9.96,36.81,151.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435741,HC1_sp2_Normal_Oligomycin_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,897.0,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,3.90525,2.965414907,14.72824033,39.45484988,16.0,25485249.0,7646.0,35.46,89.5,10.0,1922.76,84.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Oligo+DEX, P6, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB12,,6,Oligomycin+DEX,Oligo+DEX,10,175.0,,500kcells,,,.jpg,2,21,Oligomycin+DEX,,993.0,,13.76,0.20102264426295072,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,28.215,11760.85,13.41,54.1,171.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435761,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,993.0,HC1_sp2_Normal_Oligomycin+DEX_ox21,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin+DEX,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,1.9899075,1.992701369,13.7555268,58.71426688,18.0,58004217.0,17401.0,35.1,89.73,10.0,1718.92,82.84,104.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Mod+DEX, P6, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB12,,6,Oligomycin+DEX,Mod+DEX,10,175.0,,500kcells,,,.jpg,2,21,Oligomycin+DEX,,993.0,,13.76,0.20102264426295072,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,28.215,11760.85,13.41,54.1,171.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435761,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,993.0,HC1_sp2_Normal_Oligomycin+DEX_ox21,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin+DEX,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,1.9899075,1.992701369,13.7555268,58.71426688,18.0,58004217.0,17401.0,35.1,89.73,10.0,1718.92,82.84,104.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, DEX, P6, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB12,,6,DEX,DEX,10,175.0,,500kcells,,,.jpg,2,21,DEX,,508.0,,15.37,0.22454346237801978,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,23.305,6627.44,60.78,7.74,71.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435661,HC1_sp2_Normal_DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,508.0,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,DEX,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,6.1047,3.609920399,15.37274583,32.41068696,8.0,40442579.0,12133.0,35.63,92.54,10.0,1250.48,82.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB7, ctrl, P10, 500kcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB7,,10,Control,ctrl,10,175.0,,500kcells,,,.jpg,2,21,Control,,457.0,,12.14,0.3307901907266815,early,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),21.13,,,28.53,12159.17,25.83,54.37,8.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435598,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,457.0,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p10,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11.0,2.0,0.0,Control,21.0,2018-08-29,15:00,,10.0,5.0,21.125,4.875,0.5,3.8976,2.962586038,12.14140161,39.49252393,1.0,45123306.0,13537.0,35.57,92.23,9.9,1352.4,81.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, DEX, P6, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB12,,6,DEX,DEX,20,175.0,,500kcells,,,.jpg,2,21,DEX,,508.0,,15.37,0.22454346237801978,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,23.305,6627.44,60.78,7.74,71.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435661,HC1_sp2_Normal_DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,508.0,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,DEX,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,6.1047,3.609920399,15.37274583,32.41068696,8.0,40442579.0,12133.0,35.63,92.54,10.0,1250.48,82.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Mod+DEX, P6, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB12,,6,Oligomycin+DEX,Mod+DEX,20,175.0,,500kcells,,,.jpg,2,21,Oligomycin+DEX,,993.0,,13.76,0.20102264426295072,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,28.215,11760.85,13.41,54.1,171.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435761,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,993.0,HC1_sp2_Normal_Oligomycin+DEX_ox21,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin+DEX,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,1.9899075,1.992701369,13.7555268,58.71426688,18.0,58004217.0,17401.0,35.1,89.73,10.0,1718.92,82.84,104.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Oligo+DEX, P6, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB12,,6,Oligomycin+DEX,Oligo+DEX,20,175.0,,500kcells,,,.jpg,2,21,Oligomycin+DEX,,993.0,,13.76,0.20102264426295072,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,28.215,11760.85,13.41,54.1,171.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435761,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,993.0,HC1_sp2_Normal_Oligomycin+DEX_ox21,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin+DEX,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,1.9899075,1.992701369,13.7555268,58.71426688,18.0,58004217.0,17401.0,35.1,89.73,10.0,1718.92,82.84,104.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB12, Oligo, P6, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB12,,6,Oligomycin,Oligo,20,175.0,,500kcells,,,.jpg,2,21,Oligomycin,,897.0,,14.73,0.2151935719471849,early,,Normal,18.0,Primary Human Fibroblast (breast),21.21,,,27.515,10907.05,9.96,36.81,151.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435741,HC1_sp2_Normal_Oligomycin_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,897.0,HC1_sp2_Normal_Oligomycin_ox21,HC1_sp2_Normal_Oligomycin_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,0.0,Oligomycin,21.0,2018-08-29,15:00,,6.0,1.0,21.20833333,4.875,0.5,3.90525,2.965414907,14.72824033,39.45484988,16.0,25485249.0,7646.0,35.46,89.5,10.0,1922.76,84.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-08-29/hFB7, ctrl, P10, 500kcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB7,,10,Control,ctrl,20,175.0,,500kcells,,,.jpg,2,21,Control,,457.0,,12.14,0.3307901907266815,early,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),21.13,,,28.53,12159.17,25.83,54.37,8.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435598,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,457.0,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p10,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11.0,2.0,0.0,Control,21.0,2018-08-29,15:00,,10.0,5.0,21.125,4.875,0.5,3.8976,2.962586038,12.14140161,39.49252393,1.0,45123306.0,13537.0,35.57,92.23,9.9,1352.4,81.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-22/hFB6, ctrl, P21, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB6,,21,Control,ctrl,20,175.0,,2-5Mcells,,,.jpg,2,21,Control,,440.0,,21.35,0.8462148235891315,late,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),74.96,0.75,620.96,25.105,8284.75,,,,203784950093_R05C01,46.12,-7.59,16.1,157.3,6.0,-0.11,0.137625365,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435218,Methylation_SURF1_1_sp2_Methylation_SURF1_Mutation_Control_ox21_p21,Primary Human Fibroblast (forearm),Homo sapiens,GSE179847,440.0,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p21,hFB6,SURF1_1,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1.0,2.0,1.0,Control,21.0,2018-10-22,11:00,,21.0,7.0,74.95833333,58.70833333,4.833333333,2.5,3.96675,0.666029381,21.34858891,174.1664906,4.0,WG6994408-MSA4,203784950093.0,R05C01,E04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435218/suppl/GSM5435218_203784950093_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435218/suppl/GSM5435218_203784950093_R05C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-22/hFB14, Mod, P20, 2-3Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,20,Oligomycin,Mod,20,175.0,,2-3Mcells,,,.jpg,2,21,Oligomycin,,973.0,,28.0,0.6230529594876936,mid,,Normal,0.0,Primary Human Fibroblast (foreskin),74.96,0.55,431.08,23.16,6504.51,,,,203784950079_R07C01,49.05,54.82,24.88,269.11,5.29,8.04,0.881627849,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435346,Methylation_HC3_sp2_Normal_Oligomycin_ox21_p20,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,973.0,HC3_sp2_Normal_Oligomycin_ox21,HC3_sp2_Normal_Oligomycin_ox21_p20,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Oligomycin,21.0,2018-10-22,11:00,,20.0,,74.95833333,57.70833333,4.833333333,1.5,2.5525725,1.076944891,27.99608142,107.7121039,11.0,WG6994416-MSA4,203784950079.0,R07C01,G10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435346/suppl/GSM5435346_203784950079_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435346/suppl/GSM5435346_203784950079_R07C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-22/hFB14, DEX, P20, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,20,DEX,DEX,20,175.0,,2-5Mcells,,,.jpg,2,21,DEX,,602.0,,30.65,0.6820204717249218,mid,,Normal,0.0,Primary Human Fibroblast (foreskin),74.96,,3817.78,14.71,1666.62,,,,203784950078_R02C01,44.78,58.37,30.35,357.15,5.27,7.45,0.829204556,True,True,False,True,False,True,2,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435262,Methylation_HC3_sp2_Normal_DEX_ox21_p20,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,602.0,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p20,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,DEX,21.0,2018-10-22,11:00,,20.0,5.0,74.95833333,57.70833333,4.833333333,2.5,3.13605,0.327020467,30.65409788,354.7178598,8.0,WG6994408-MSA4,203784950078.0,R02C01,B02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435262/suppl/GSM5435262_203784950078_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435262/suppl/GSM5435262_203784950078_R02C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-10-22/hFB14, Oligo, P20, 1-2Mcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB14,,20,Oligomycin,Oligo,10,175.0,,1-2Mcells,,,.jpg,2,21,Oligomycin,,973.0,,28.0,0.6230529594876936,mid,,Normal,0.0,Primary Human Fibroblast (foreskin),74.96,0.55,431.08,23.16,6504.51,,,,203784950079_R07C01,49.05,54.82,24.88,269.11,5.29,8.04,0.881627849,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435346,Methylation_HC3_sp2_Normal_Oligomycin_ox21_p20,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,973.0,HC3_sp2_Normal_Oligomycin_ox21,HC3_sp2_Normal_Oligomycin_ox21_p20,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Oligomycin,21.0,2018-10-22,11:00,,20.0,,74.95833333,57.70833333,4.833333333,1.5,2.5525725,1.076944891,27.99608142,107.7121039,11.0,WG6994416-MSA4,203784950079.0,R07C01,G10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435346/suppl/GSM5435346_203784950079_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435346/suppl/GSM5435346_203784950079_R07C01_Red.idat.gz,,1.0,1.0
