img_path,phase,cell_line,cell_line_sex,passage,treatment,treatment_raw,magnification,flask_size,o2_percent,seeding_density,microscope,image_date,extension,study_part,percent_oxygen,treatment_norm,time_point_x,sample_id,time_point_y,pdl,pdl_norm,pdl_bin,percent_lifespan,clinical_condition,donor_age,cell_type,days_grown,telomere_length,mtdna_cn,cell_size,cell_volume,seahorse_respiration,seahorse_ecar,rnaseq_id,methylation_basename,clock_horvath1,clock_phenoage,clock_grimage,clock_mitotic,clock_dnamtl,clock_dnamsen,clock_dunedin,has_image,has_pdl,has_rna,has_methylation,has_telomere,has_mtdna,n_modalities,unmatched_reason,rna_geo_sample_id,rna_title,rna_source_name,rna_organism,rna_geo_accession,rna_char_study_sample_id,rna_char_cell_line_group,rna_char_unique_variable_name,rna_char_cell_line,rna_char_inhouse_cell_line_name,rna_char_cell_type,rna_char_sex,rna_char_clinical_condition,rna_char_donor_age,rna_char_study_part,rna_char_replicate_line,rna_char_treatments,rna_char_percent_oxygen,rna_char_date_of_passage,rna_char_time_of_passage,rna_char_pre_designated_time_point_udays,rna_char_passage,rna_char_pre_study_passages_udivisions,rna_char_days_grown_udays,rna_char_days_per_passage_udays,rna_char_cells_plated_umillioncells,rna_char_cells_counted_with_dead_umillioncells,rna_char_divisions_per_passage_udoublings,rna_char_population_doublings_utotal_divisions,rna_char_population_doubling_time_uhours_per_division,rna_char_rnaseq_well_position,rna_char_rnaseq_count_uread_transcripts,rna_char_rnaseq_yield,rna_char_rnaseq_quality,rna_char_rnaseq_base_30,rna_char_rnaseq_rin,rna_char_rnaseq_rnatotal_ng,rna_char_rnaseq_dv200,rna_char_rnaseq_dna_ng,rna_supplementary_files,rna_char_notes,meth_geo_sample_id,meth_title,meth_source_name,meth_organism,meth_geo_accession,meth_char_study_sample_id,meth_char_cell_line_group,meth_char_unique_variable_name,meth_char_cell_line_inhouse,meth_char_cell_line,meth_char_cell_type,meth_char_sex,meth_char_clinical_condition,meth_char_donor_age,meth_char_study_part,meth_char_replicate_line,meth_char_treatments,meth_char_percent_oxygen,meth_char_date_of_collection,meth_char_time_of_day,meth_char_pre_designated_time_point_udays,meth_char_passage,meth_char_pre_study_passages_udivisions,meth_char_days_grown_udays,meth_char_days_after_treatment_udays,meth_char_days_per_passage_udays,meth_char_cells_plated_umillioncells,meth_char_cells_counted_with_dead_umillioncells,meth_char_divisions_per_passage_udoublings,meth_char_population_doublings_utotal_divisions,meth_char_population_doubling_time_uhours_per_division,meth_char_dneasy_batch,meth_char_sample_plate,meth_char_slide,meth_char_array,meth_char_well,meth_supplementary_files,meth_char_notes,fold,fold_role
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-24/2021-03-24_ASM-01_hFB14_p29_21Ox_10x.jpeg,PhaseV,hFB14,,29,Control,Control,10,,21.0,,ASM-01,2021-03-24,.jpeg,5,21,Control,,1807.0,,43.08,0.9586114819546371,late,,Normal,0.0,Primary Human Fibroblast (breast),168.83,,,17.845,2975.42,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-24/2021-03-24_ASM-01_hFB14_p29_3Ox_10x.jpeg,PhaseV,hFB14,,29,Control,Control,10,,3.0,,ASM-01,2021-03-24,.jpeg,5,3,Control,,1777.0,,42.71,0.9503782821328355,late,,Normal,0.0,Primary Human Fibroblast (breast),168.83,,,16.70333333,2440.1,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-24/2021-03-24_ASM-01_hFB12_p29_3Ox_20x.jpeg,PhaseV,hFB12,,29,Control,Control,20,,3.0,,ASM-01,2021-03-24,.jpeg,5,3,Control,,1657.0,,52.55,0.7677136595943357,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,20.2,4315.71,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-24/2021-03-24_ASM-01_hFB12_p29_21Ox_10x.jpeg,PhaseV,hFB12,,29,Control,Control,10,,21.0,,ASM-01,2021-03-24,.jpeg,5,21,Control,,1688.0,,59.77,0.8731921110171922,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,16.065,2170.9,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-24/2021-03-24_ASM-01_hFB13_p29_21Ox_10x.jpeg,PhaseV,hFB13,,29,Control,Control,10,,21.0,,ASM-01,2021-03-24,.jpeg,5,21,Control,,1749.0,,69.38,0.8582384957835447,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,14.85,1714.66,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-24/2021-03-24_ASM-01_hFB13_p29_3Ox_20x.jpeg,PhaseV,hFB13,,29,Control,Control,20,,3.0,,ASM-01,2021-03-24,.jpeg,5,3,Control,,1718.0,,69.26,0.8567540821269575,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,18.68,3412.94,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB14_p13_3Ox_10x.jpeg,PhaseV,hFB14,,13,Control,Control,10,,3.0,,ASM-01,2020-11-27,.jpeg,5,3,Control,,1761.0,,26.87,0.5979083221940832,mid,,Normal,0.0,Primary Human Fibroblast (breast),44.82,,,19.71,4009.21,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB14_p13_21Ox_10x.jpeg,PhaseV,hFB14,,13,Control,Control,10,,21.0,,ASM-01,2020-11-27,.jpeg,5,21,Control,,1791.0,,29.17,0.6490876724377151,mid,,Normal,0.0,Primary Human Fibroblast (breast),44.82,,,20.86,4752.71,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB12_p13_3Ox_20x.jpeg,PhaseV,hFB12,,13,Control,Control,20,,3.0,,ASM-01,2020-11-27,.jpeg,5,3,Control,,1641.0,,26.13,0.38173849524643183,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,20.67,4624.02,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB13_p13_3Ox_20x.jpeg,PhaseV,hFB13,,13,Control,Control,20,,3.0,,ASM-01,2020-11-27,.jpeg,5,3,Control,,1702.0,,33.39,0.4130380999454102,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,20.83,4732.24,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB13_p13_21Ox_10x.jpeg,PhaseV,hFB13,,13,Control,Control,10,,21.0,,ASM-01,2020-11-27,.jpeg,5,21,Control,,1733.0,,35.83,0.4432211776293515,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,22.365,5857.41,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB12_p13_21Ox_10x.jpeg,PhaseV,hFB12,,13,Control,Control,10,,21.0,,ASM-01,2020-11-27,.jpeg,5,21,Control,,1672.0,,31.45,0.4594594594527471,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,22.055,5617.2,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB12_p13_3Ox_10x.jpeg,PhaseV,hFB12,,13,Control,Control,10,,3.0,,ASM-01,2020-11-27,.jpeg,5,3,Control,,1641.0,,26.13,0.38173849524643183,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,20.67,4624.02,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB14_p13_21Ox_20x.jpeg,PhaseV,hFB14,,13,Control,Control,20,,21.0,,ASM-01,2020-11-27,.jpeg,5,21,Control,,1791.0,,29.17,0.6490876724377151,mid,,Normal,0.0,Primary Human Fibroblast (breast),44.82,,,20.86,4752.71,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB14_p13_3Ox_20x.jpeg,PhaseV,hFB14,,13,Control,Control,20,,3.0,,ASM-01,2020-11-27,.jpeg,5,3,Control,,1761.0,,26.87,0.5979083221940832,mid,,Normal,0.0,Primary Human Fibroblast (breast),44.82,,,19.71,4009.21,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB12_p13_21Ox_20x.jpeg,PhaseV,hFB12,,13,Control,Control,20,,21.0,,ASM-01,2020-11-27,.jpeg,5,21,Control,,1672.0,,31.45,0.4594594594527471,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,22.055,5617.2,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB13_p13_3Ox_10x.jpeg,PhaseV,hFB13,,13,Control,Control,10,,3.0,,ASM-01,2020-11-27,.jpeg,5,3,Control,,1702.0,,33.39,0.4130380999454102,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,20.83,4732.24,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-27/2020-11-27_ASM-01_hFB13_p13_21Ox_20x.jpeg,PhaseV,hFB13,,13,Control,Control,20,,21.0,,ASM-01,2020-11-27,.jpeg,5,21,Control,,1733.0,,35.83,0.4432211776293515,mid,,Normal,18.0,Primary Human Fibroblast (breast),44.82,,,22.365,5857.41,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB12_p11_21Ox_10x.jpeg,PhaseV,hFB12,,11,Control,Control,10,,21.0,,ASM-01,2020-11-18,.jpeg,5,21,Control,,1670.0,,25.24,0.368736303866052,mid,,Normal,18.0,Primary Human Fibroblast (breast),35.83,,,24.92,8102.94,61.08,8.31,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB12_p11_3Ox_20x.jpeg,PhaseV,hFB12,,11,Control,Control,20,,3.0,,ASM-01,2020-11-18,.jpeg,5,3,Control,,1639.0,,21.47,0.3136596055469151,early,,Normal,18.0,Primary Human Fibroblast (breast),35.83,,,24.32,7531.64,39.7,12.48,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB14_p11_3Ox_10x.jpeg,PhaseV,hFB14,,11,Control,Control,10,,3.0,,ASM-01,2020-11-18,.jpeg,5,3,Control,,1759.0,,22.29,0.49599465953502464,early,,Normal,0.0,Primary Human Fibroblast (breast),35.98,,,22.06,5621.02,34.25,24.77,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB13_p11_21Ox_10x.jpeg,PhaseV,hFB13,,11,Control,Control,10,,21.0,,ASM-01,2020-11-18,.jpeg,5,21,Control,,1731.0,,28.75,0.3556407718907021,mid,,Normal,18.0,Primary Human Fibroblast (breast),35.98,,,23.885,7134.68,50.14,8.98,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB13_p11_3Ox_20x.jpeg,PhaseV,hFB13,,11,Control,Control,20,,3.0,,ASM-01,2020-11-18,.jpeg,5,3,Control,,1700.0,,26.84,0.3320138545233546,mid,,Normal,18.0,Primary Human Fibroblast (breast),35.98,,,23.44,6743.28,35.84,17.9,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB14_p11_21Ox_10x.jpeg,PhaseV,hFB14,,11,Control,Control,10,,21.0,,ASM-01,2020-11-18,.jpeg,5,21,Control,,1789.0,,23.9,0.531820204705567,mid,,Normal,0.0,Primary Human Fibroblast (breast),35.98,,,23.015,6383.1,54.41,19.21,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB13_p11_21Ox_20x.jpeg,PhaseV,hFB13,,11,Control,Control,20,,21.0,,ASM-01,2020-11-18,.jpeg,5,21,Control,,1731.0,,28.75,0.3556407718907021,mid,,Normal,18.0,Primary Human Fibroblast (breast),35.98,,,23.885,7134.68,50.14,8.98,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB14_p11_3Ox_20x.jpeg,PhaseV,hFB14,,11,Control,Control,20,,3.0,,ASM-01,2020-11-18,.jpeg,5,3,Control,,1759.0,,22.29,0.49599465953502464,early,,Normal,0.0,Primary Human Fibroblast (breast),35.98,,,22.06,5621.02,34.25,24.77,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB12_p11_3Ox_10x.jpeg,PhaseV,hFB12,,11,Control,Control,10,,3.0,,ASM-01,2020-11-18,.jpeg,5,3,Control,,1639.0,,21.47,0.3136596055469151,early,,Normal,18.0,Primary Human Fibroblast (breast),35.83,,,24.32,7531.64,39.7,12.48,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB12_p11_21Ox_20x.jpeg,PhaseV,hFB12,,11,Control,Control,20,,21.0,,ASM-01,2020-11-18,.jpeg,5,21,Control,,1670.0,,25.24,0.368736303866052,mid,,Normal,18.0,Primary Human Fibroblast (breast),35.83,,,24.92,8102.94,61.08,8.31,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB13_p11_3Ox_10x.jpeg,PhaseV,hFB13,,11,Control,Control,10,,3.0,,ASM-01,2020-11-18,.jpeg,5,3,Control,,1700.0,,26.84,0.3320138545233546,mid,,Normal,18.0,Primary Human Fibroblast (breast),35.98,,,23.44,6743.28,35.84,17.9,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2020-11-18/2020-11-18_ASM-01_hFB14_p11_21Ox_20x.jpeg,PhaseV,hFB14,,11,Control,Control,20,,21.0,,ASM-01,2020-11-18,.jpeg,5,21,Control,,1789.0,,23.9,0.531820204705567,mid,,Normal,0.0,Primary Human Fibroblast (breast),35.98,,,23.015,6383.1,54.41,19.21,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB13_p29_3Ox_10x_accumulations2.jpeg,PhaseV,hFB13,,29,Control,Control,10,,3.0,,ASM-01,2021-03-31,.jpeg,5,3,Control,,1718.0,,69.26,0.8567540821269575,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,18.68,3412.94,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB12_p29_3Ox_20x_accumulation.jpeg,PhaseV,hFB12,,29,Control,Control,20,,3.0,,ASM-01,2021-03-31,.jpeg,5,3,Control,,1657.0,,52.55,0.7677136595943357,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,20.2,4315.71,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB12_p29_3Ox_10x_accumulation.jpeg,PhaseV,hFB12,,29,Control,Control,10,,3.0,,ASM-01,2021-03-31,.jpeg,5,3,Control,,1657.0,,52.55,0.7677136595943357,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,20.2,4315.71,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB14_p29_21Ox_20x.jpeg,PhaseV,hFB14,,29,Control,Control,20,,21.0,,ASM-01,2021-03-31,.jpeg,5,21,Control,,1807.0,,43.08,0.9586114819546371,late,,Normal,0.0,Primary Human Fibroblast (breast),168.83,,,17.845,2975.42,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB13_p29_3Ox_20x.jpeg,PhaseV,hFB13,,29,Control,Control,20,,3.0,,ASM-01,2021-03-31,.jpeg,5,3,Control,,1718.0,,69.26,0.8567540821269575,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,18.68,3412.94,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB12_p29_3Ox_4x2_accumulations.jpeg,PhaseV,hFB12,,29,Control,Control,4,,3.0,,ASM-01,2021-03-31,.jpeg,5,3,Control,,1657.0,,52.55,0.7677136595943357,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,20.2,4315.71,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB13_p29_21Ox_20x.jpeg,PhaseV,hFB13,,29,Control,Control,20,,21.0,,ASM-01,2021-03-31,.jpeg,5,21,Control,,1749.0,,69.38,0.8582384957835447,late,,Normal,18.0,Primary Human Fibroblast (breast),168.83,,,14.85,1714.66,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseV/2021-03-31/2021-03-31_ASM-01_hFB14_p29_3Ox_10x_accumulation_debris2.jpeg,PhaseV,hFB14,,29,Control,Control,10,,3.0,,ASM-01,2021-03-31,.jpeg,5,3,Control,,1777.0,,42.71,0.9503782821328355,late,,Normal,0.0,Primary Human Fibroblast (breast),168.83,,,16.70333333,2440.1,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
